1,0,0,0,0,1,16,1,0,1,1,2,2,2,0,1,2,1,1,0,0,0,1,1,0,0,4,4,4,5,0,7
0,0,0,1,0,0,17,1,1,1,3,4,3,2,0,1,1,3,0,0,0,0,0,1,1,0,4,4,5,5,16,16
0,0,1,0,0,1,16,1,0,1,1,1,3,2,0,1,1,2,1,0,0,0,0,1,0,1,4,4,4,5,0,14
1,0,0,0,0,0,16,1,0,1,1,2,2,3,3,0,1,2,0,1,0,0,1,1,1,0,4,4,3,1,4,8
1,0,0,0,0,0,15,1,1,1,4,4,3,0,0,1,1,3,0,0,1,0,1,1,1,1,4,3,3,5,0,11
1,0,0,0,0,1,18,0,1,1,2,2,3,2,3,1,1,1,2,0,1,0,1,1,1,0,3,3,3,4,0,7
0,0,0,0,1,1,15,1,0,0,3,2,3,2,1,1,1,2,0,0,1,1,0,1,1,0,4,2,2,1,0,16
0,1,0,0,0,0,15,1,0,1,4,3,3,3,3,0,1,2,0,1,0,0,1,1,1,1,4,4,4,2,0,10
0,1,0,0,0,0,18,1,0,0,4,4,1,2,1,1,1,2,0,0,1,0,0,1,1,1,4,2,4,4,14,12
0,0,0,0,1,1,15,1,1,0,2,2,2,2,1,2,1,3,0,0,1,0,0,1,1,1,4,5,2,3,0,14
0,0,1,0,0,1,17,0,0,1,1,2,2,2,3,1,1,1,0,0,0,0,0,1,0,0,2,2,2,5,8,16
0,1,0,0,0,0,16,1,0,1,2,2,2,2,1,1,2,2,1,0,1,0,1,1,1,1,3,3,3,3,25,7
0,0,1,0,0,1,18,0,0,1,1,1,0,2,2,1,2,2,1,0,0,0,1,0,0,0,4,4,3,5,2,13
0,1,0,0,0,1,17,0,1,1,4,3,3,2,1,1,2,2,0,0,1,1,1,1,1,1,4,5,5,2,4,13
1,0,0,0,0,0,17,1,1,1,4,3,2,2,3,1,1,2,2,0,0,1,0,1,1,1,3,4,5,1,22,6
0,1,0,0,0,1,18,1,0,1,4,3,4,3,0,1,2,1,0,0,0,1,1,1,1,0,4,2,3,1,8,10
1,0,0,0,0,1,18,1,1,1,4,4,4,3,1,0,1,2,1,0,1,0,1,1,1,0,4,3,3,2,0,10
0,0,1,0,0,1,17,1,0,1,2,2,2,2,1,0,1,2,0,0,0,1,1,1,1,1,4,4,2,4,4,14
0,0,1,0,0,0,16,1,1,1,4,3,4,2,2,1,1,2,0,0,0,1,1,1,1,1,1,3,2,1,10,11
0,0,0,1,0,0,16,1,1,0,2,2,2,2,3,1,1,2,0,1,1,1,0,1,1,0,3,3,4,4,0,12
0,1,0,0,0,1,17,1,1,1,3,3,1,2,1,1,1,1,0,0,1,1,0,1,1,0,4,4,3,5,4,14
0,0,0,1,0,1,18,1,1,1,4,4,4,4,1,0,1,2,0,0,0,1,1,1,1,0,3,2,4,2,4,15
0,1,0,0,0,1,16,1,1,1,3,3,0,2,3,2,3,2,0,1,1,0,0,1,1,0,5,3,3,2,6,7
0,1,0,0,0,0,18,0,1,1,2,2,0,2,2,1,2,3,0,0,0,1,0,1,0,0,5,3,3,4,2,10
0,0,1,0,0,0,18,0,0,0,1,4,0,2,0,1,3,2,0,0,0,0,0,1,0,1,4,3,4,5,0,13
0,0,0,0,1,0,17,1,1,1,3,2,1,1,3,0,1,4,0,0,1,1,1,1,1,0,5,2,2,5,0,17
1,0,0,0,0,0,18,0,1,1,2,1,2,2,3,1,2,2,0,0,1,0,0,0,1,1,4,3,5,3,0,6
0,1,0,0,0,0,16,1,1,1,2,3,2,2,3,1,1,2,0,1,1,1,1,1,0,0,4,4,3,4,6,8
1,0,0,0,0,1,15,0,1,1,3,2,2,2,0,1,2,2,2,1,1,0,0,1,1,1,4,4,4,3,6,5
0,1,0,0,0,1,15,1,1,1,2,2,3,3,0,0,1,1,0,1,1,0,0,1,1,0,5,4,1,1,0,8
1,0,0,0,0,1,18,1,0,1,3,3,3,1,1,0,1,2,1,0,1,1,0,1,1,0,3,2,4,4,13,6
0,0,1,0,0,0,16,1,1,1,2,3,3,3,0,1,1,2,0,0,0,0,0,1,1,0,4,3,3,2,10,11
0,1,0,0,0,0,19,1,0,1,1,1,0,2,3,2,1,2,1,1,1,0,1,1,1,0,4,4,3,3,18,12
1,0,0,0,0,0,17,1,0,1,2,2,3,3,0,0,1,4,0,0,0,1,1,1,1,1,3,4,1,2,0,10
0,1,0,0,0,0,15,1,1,0,3,3,2,1,3,0,1,4,0,1,0,0,0,1,0,0,4,3,3,4,10,10
0,1,0,0,0,0,15,1,1,1,4,4,3,3,0,1,1,1,0,1,1,1,0,1,1,0,3,3,4,5,0,8
1,0,0,0,0,0,17,1,1,1,1,1,0,2,0,0,1,2,0,0,1,0,0,1,1,0,5,3,3,3,4,5
1,0,0,0,0,0,15,1,1,1,4,4,3,4,2,0,1,2,1,1,1,0,1,1,1,0,4,4,4,3,2,7
0,0,1,0,0,1,15,1,1,1,2,3,2,3,0,0,1,1,0,1,1,1,1,1,1,1,3,2,2,3,2,10
1,0,0,0,0,0,17,1,1,1,3,4,0,3,1,1,1,3,1,0,1,1,0,1,1,1,4,4,3,5,28,10
0,0,0,1,0,1,16,1,1,1,3,2,2,2,1,1,1,1,0,0,1,1,0,1,1,0,5,4,3,5,0,12
1,0,0,0,0,0,17,1,1,1,3,3,2,2,1,1,1,3,0,0,0,0,1,1,0,0,3,2,3,4,4,10
0,0,0,0,1,0,15,1,1,1,4,3,3,2,3,1,1,1,0,0,0,1,1,1,1,0,4,5,5,1,4,16
0,1,0,0,0,0,17,0,1,0,3,2,2,2,1,1,1,2,0,0,1,1,0,1,1,0,4,3,3,2,4,9
0,1,0,0,0,1,15,1,0,0,4,2,1,1,2,0,2,1,1,0,0,0,0,1,0,0,5,5,5,5,6,11
1,0,0,0,0,0,18,1,1,1,2,2,0,3,1,1,1,3,0,0,1,1,1,1,1,1,4,3,3,3,0,9
0,0,1,0,0,1,17,0,0,0,4,4,4,2,0,1,2,2,0,0,1,1,0,1,1,0,3,3,3,4,2,10
0,1,0,0,0,1,15,1,1,1,4,3,4,2,0,1,2,2,0,0,1,1,0,1,1,0,5,4,3,3,2,10
0,1,0,0,0,0,19,0,1,1,2,3,2,2,3,2,1,3,1,0,0,0,0,1,1,1,4,1,2,3,40,13
0,1,0,0,0,1,16,1,1,1,2,2,3,2,3,0,2,2,1,0,0,1,1,1,1,0,4,4,2,3,12,11
0,0,0,1,0,1,17,0,1,1,1,2,0,0,1,1,1,2,0,0,1,1,1,1,0,1,3,5,2,1,2,15
0,1,0,0,0,1,16,1,1,1,2,2,2,2,0,0,1,2,0,0,0,0,0,0,1,0,4,3,5,4,4,10
1,0,0,0,0,0,17,1,1,1,4,4,4,3,0,1,1,3,0,0,1,1,1,1,1,0,5,4,4,4,7,10
1,0,0,0,0,0,18,1,0,1,3,1,4,3,0,1,1,2,0,0,1,1,0,1,1,0,4,3,4,1,0,7
1,0,0,0,0,1,15,0,1,1,3,4,0,4,0,1,4,2,0,0,1,0,0,1,0,1,5,3,3,5,0,9
0,0,0,0,1,1,20,1,1,0,3,2,3,2,0,2,1,1,0,0,0,0,1,1,0,0,5,5,3,5,0,17
0,0,0,1,0,0,18,1,1,1,3,3,2,2,1,1,1,2,0,0,0,1,0,1,1,1,4,1,3,1,0,15
0,1,0,0,0,0,18,1,1,1,4,4,4,2,0,1,1,2,0,0,1,1,0,1,1,0,4,4,4,5,2,11
0,0,1,0,0,1,16,1,1,1,4,4,3,3,0,1,1,1,0,0,0,0,1,1,1,0,5,3,2,5,0,13
0,0,1,0,0,0,15,1,0,0,3,3,2,2,2,1,1,1,0,0,0,1,0,1,1,0,5,3,4,1,6,10
0,0,1,0,0,0,16,1,0,1,2,2,3,3,0,1,3,2,0,0,1,1,0,1,1,0,4,3,3,4,2,12
1,0,0,0,0,0,16,1,0,1,3,3,2,2,3,1,2,2,0,0,1,1,1,1,1,0,4,4,5,4,4,10
0,1,0,0,0,1,17,0,1,1,1,2,0,2,1,1,1,2,0,0,0,0,0,1,0,0,3,1,3,3,4,8
1,0,0,0,0,1,21,0,1,1,1,1,2,2,0,2,1,1,3,0,0,0,0,1,0,0,5,5,3,3,3,10
0,0,0,1,0,1,16,1,0,1,2,1,2,2,0,1,1,2,0,0,0,1,1,1,1,1,4,2,3,5,0,15
0,0,0,1,0,0,16,1,1,1,4,4,1,1,3,1,1,2,0,0,1,1,0,1,1,1,4,4,2,3,0,14
1,0,0,0,0,1,15,1,0,1,1,2,2,0,1,0,1,2,0,1,1,0,1,1,1,0,4,3,2,5,2,9
0,0,0,1,0,1,15,1,1,1,4,2,4,2,1,1,1,2,0,0,1,1,0,1,0,0,4,3,3,5,2,15
0,1,0,0,0,0,18,1,1,1,2,3,0,2,0,1,1,3,0,0,1,0,0,1,1,0,4,3,3,3,4,11
0,1,0,0,0,1,16,1,1,1,3,2,0,2,3,1,2,3,0,0,0,0,1,1,1,1,5,3,3,2,10,11
1,0,0,0,0,1,18,1,1,1,2,1,3,3,2,1,1,1,1,0,0,0,0,0,1,0,3,2,5,5,4,6
0,0,0,1,0,1,15,1,1,1,4,4,1,1,2,0,1,1,0,0,1,1,0,1,1,0,5,4,2,5,0,12
0,1,0,0,0,0,19,1,0,1,3,2,3,2,3,2,2,2,1,0,1,1,0,1,1,1,4,2,2,1,22,13
1,0,0,0,0,1,17,0,0,1,2,1,0,2,0,1,2,1,2,0,0,0,1,0,1,1,3,3,2,5,0,7
1,0,0,0,0,0,18,0,1,0,3,2,2,3,1,1,2,2,0,0,0,0,0,0,1,1,4,1,1,5,75,10
1,0,0,0,0,0,17,1,1,1,1,1,0,3,0,1,1,2,0,0,0,0,1,1,1,0,5,3,3,3,0,8
0,0,0,0,1,0,17,0,0,1,3,1,3,2,3,1,2,4,0,0,1,1,0,1,0,0,3,1,2,3,6,18
1,0,0,0,0,0,17,1,1,0,2,2,0,0,1,0,1,2,1,0,1,0,0,1,1,1,3,3,1,4,0,9
0,1,0,0,0,1,19,1,0,0,4,3,3,0,3,1,1,2,0,0,1,0,0,1,1,0,4,3,1,1,12,11
0,0,1,0,0,1,19,0,1,1,3,3,2,3,3,0,1,2,1,0,0,0,1,1,0,1,4,5,3,5,0,15
0,1,0,0,0,1,15,1,0,0,2,1,3,2,0,1,4,1,3,0,0,0,0,1,1,0,4,5,5,5,0,8
1,0,0,0,0,0,15,0,1,1,3,4,3,4,0,0,2,3,2,0,1,0,0,1,1,1,4,2,2,5,0,12
0,0,0,1,0,1,16,1,0,1,2,1,0,2,0,1,1,1,1,0,0,0,1,1,0,1,4,4,4,5,6,12
0,0,0,0,1,0,18,1,0,1,1,1,0,3,0,0,2,3,0,0,0,0,0,1,1,0,5,3,2,4,0,18
1,0,0,0,0,0,16,1,1,1,4,3,2,0,0,1,1,3,0,1,1,1,0,1,1,0,5,3,5,3,0,7
0,1,0,0,0,0,17,1,1,1,2,2,2,0,1,1,1,3,0,0,0,0,1,1,0,1,3,4,3,3,8,13
0,0,0,1,0,0,15,1,1,1,4,2,2,2,3,1,1,3,0,0,1,0,1,1,1,0,5,3,3,1,4,13
1,0,0,0,0,1,18,1,0,1,2,2,2,2,0,1,1,4,0,0,1,0,1,1,1,0,4,5,5,5,2,9
0,1,0,0,0,0,17,0,0,1,4,4,3,2,2,1,1,1,0,0,1,1,0,1,0,0,5,2,1,3,12,8
0,0,0,1,0,1,15,1,1,1,2,2,3,3,1,0,1,4,0,0,1,1,1,1,1,0,5,5,4,5,6,16
1,0,0,0,0,1,19,1,0,1,1,1,2,0,0,0,1,1,0,0,0,0,0,1,1,0,3,2,3,5,5,8
0,0,0,1,0,1,15,1,1,1,4,3,4,2,3,1,1,2,0,0,0,0,0,1,1,0,4,4,1,1,0,13
1,0,0,0,0,0,17,1,1,0,3,3,1,2,3,1,1,2,0,0,1,0,0,1,1,1,3,3,3,3,6,8
0,1,0,0,0,1,15,1,1,1,4,2,2,2,0,1,1,4,0,0,0,0,0,1,1,0,3,3,3,3,0,10
1,0,0,0,0,0,15,1,1,1,2,2,2,2,0,1,1,4,0,1,1,1,0,1,1,0,5,1,2,3,8,7
1,0,0,0,0,0,19,1,1,1,3,3,2,3,1,2,1,2,2,0,1,1,1,1,1,0,4,3,5,5,15,9
0,0,0,1,0,0,17,1,1,1,4,3,1,2,3,1,1,3,0,0,1,1,1,1,1,1,4,4,3,4,0,13
0,0,0,1,0,1,15,1,1,1,4,4,3,2,0,1,1,1,0,0,1,0,1,1,1,0,5,3,3,5,4,10
